source;target;date;origin;destination
2;361;1761-3-29;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;386;1761-3-29;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Unknown
2;321;1761-3-3;Unknown;Unknown
2;581;1761-3-3;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1383;1761-3-3;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;386;1761-3-3;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Lyons, Rhône, Rhône-Alpes, France, Europe
2;258;1761-3-30;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;441;1761-3-30;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Unknown
2;1371;1761-3-31;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Annemasse, Haute-Savoie, Rhône-Alpes, France, Europe
154;2;1761-3-31;Unknown;Unknown
24;207;1761-3-31;Unknown;Unknown
119;386;1761-3-4;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Lyons, Rhône, Rhône-Alpes, France, Europe
483;2;1761-3-4;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
543;299;1761-3-4;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;373;1761-3-5;Unknown;Unknown
2;377;1761-3-6;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;531;1761-3-8;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Dijon, Côte-d'Or, Bourgogne, France, Europe
2;361;1761-3-8;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Dijon, Côte-d'Or, Bourgogne, France, Europe
2;386;1761-3-9;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Lyons, Rhône, Rhône-Alpes, France, Europe
321;2;1761-3-9;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
544;506;1761-3-9;Blandford Forum, Dorset, England, United Kingdom, Europe;Unknown
2;146;1761-4-1;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Unknown
2;348;1761-4-1;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;591;1761-4-1;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Unknown
2;599;1761-4-10;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;103;1761-4-10;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
545;2;1761-4-10;Ancona, Ancona (province), Marche, Italy, Europe;Unknown
2;146;1761-4-11;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;581;1761-4-11;Unknown;Unknown
2;358;1761-4-14;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;303;1761-4-14;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
540;482;1761-4-14;Unknown;Unknown
540;1399;1761-4-14;Unknown;Unknown
2;146;1761-4-17;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;321;1761-4-20;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
103;2;1761-4-20;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;581;1761-4-22;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;482;1761-4-22;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;22;1761-4-22;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;386;1761-4-22;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Lyons, Rhône, Rhône-Alpes, France, Europe
2;1422;1761-4-22;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
441;2;1761-4-22;Saint Petersburg, Sankt-Peterburg (autonomous city), Rossiya, Russia, Asia;Unknown
481;2;1761-4-23;Versailles, Yvelines (department), Île-de-France, France, Europe;Unknown
2;361;1761-4-24;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Dijon, Côte-d'Or, Bourgogne, France, Europe
2;103;1761-4-25;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;429;1761-4-25;Unknown;Unknown
2;146;1761-4-27;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;103;1761-4-27;Unknown;Unknown
2;130;1761-4-27;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1114;1761-4-28;Unknown;Unknown
2;146;1761-4-3;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1413;1761-4-3;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Unknown
2;542;1761-4-3;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Annecy, Haute-Savoie, Rhône-Alpes, France, Europe
2;146;1761-4-30;Unknown;Unknown
2;303;1761-4-4;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;730;1761-4-4;château de Tournay, Pregny-Chambésy, canton of Genève, Switzerland, Europe;Greater London, England, Europe
546;210;1761-4-4;Geneva, canton of Genève, Switzerland, Europe;Montmorency, Val-d'Oise (department), Île-de-France, France, Europe
542;2;1761-4-5;Annecy, Haute-Savoie (department), Rhône-Alpes, France, Europe;Unknown
2;581;1761-4-6;Unknown;Unknown
2;508;1761-4-6;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
24;2;1761-4-7;château de Maulevrier, Maulevrier, Maine-et-Loire (department), Pays de la Loire, France, Europe;Unknown
2;386;1761-4-8;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;482;1761-4-9;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Gex, Ain, Rhône-Alpes, France, Europe
321;2;1761-4-9;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
429;2;1761-4-9;Montrouge, Hauts-de-Seine (department), Île-de-France, France, Europe;Unknown
2;460;1761-5-1;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Bologna, Bologna, Emilia-Romagna, Italy, Europe
2;85;1761-5-1;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;599;1761-5-1;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;146;1761-5-1;Unknown;Unknown
2;449;1761-5-10;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Unknown
441;2;1761-5-10;Saint Petersburg, Sankt-Peterburg (autonomous city), Rossiya, Russia, Asia;Unknown
130;2;1761-5-10;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;154;1761-5-11;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
26;2;1761-5-13;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;386;1761-5-16;Unknown;Unknown
547;386;1761-5-16;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
321;2;1761-5-19;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;26;1761-5-20;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Launay, Seine-Maritime, Haute-Normandie, France, Europe
2;389;1761-5-20;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1432;1761-5-20;Unknown;Unknown
2;146;1761-5-21;Unknown;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;482;1761-5-22;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Gex, Ain, Rhône-Alpes, France, Europe
2;386;1761-5-22;Unknown;Unknown
2;531;1761-5-23;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;405;1761-5-24;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Geneva, canton of Geneva, Switzerland, Europe
2;581;1761-5-24;Unknown;Unknown
2;441;1761-5-24;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;497;1761-5-24;Unknown;Unknown
119;417;1761-5-25;Unknown;Geneva, canton of Geneva, Switzerland, Europe
2;548;1761-5-27;Unknown;Unknown
204;1197;1761-5-27;Unknown;Unknown
103;2;1761-5-3;Unknown;Unknown
2;348;1761-5-31;Unknown;Unknown
2;1433;1761-5-31;Unknown;Unknown
2;321;1761-5-31;Unknown;Unknown
2;146;1761-5-31;Unknown;Unknown
2;22;1761-5-31;Unknown;Unknown
2;373;1761-5-31;Unknown;Unknown
2;581;1761-5-31;Unknown;Unknown
2;146;1761-5-4;Unknown;Unknown
177;2;1761-5-5;Unknown;Unknown
2;508;1761-5-6;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;634;1761-5-6;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
496;539;1761-5-6;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;293;1761-5-7;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;321;1761-5-7;Unknown;Unknown
2;581;1761-5-8;Unknown;Unknown
2;581;1761-5-9;Unknown;Unknown
2;289;1761-6-1;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;441;1761-6-1;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;358;1761-6-10;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;441;1761-6-11;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;482;1761-6-14;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Gex, Ain, Rhône-Alpes, France, Europe
2;146;1761-6-15;Unknown;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;951;1761-6-15;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;453;1761-6-15;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;581;1761-6-15;Unknown;Unknown
2;103;1761-6-15;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;22;1761-6-15;Unknown;Unknown
2;581;1761-6-15;Unknown;Unknown
2;386;1761-6-16;Unknown;Lyons, Rhône, Rhône-Alpes, France, Europe
2;482;1761-6-17;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Gex, Ain, Rhône-Alpes, France, Europe
103;2;1761-6-17;Paris, Ville de Paris (department), Île-de-France, France, Europe;Ferney-Voltaire, Ain, Rhône-Alpes, France, Europe
2;482;1761-6-18;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Gex, Ain, Rhône-Alpes, France, Europe
26;2;1761-6-18;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
26;119;1761-6-18;Unknown;Unknown
2;581;1761-6-19;Unknown;Unknown
2;1434;1761-6-19;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
548;2;1761-6-2;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
293;1435;1761-6-2;Radou? , Central Bohemia, Czech Republic, Europe;Unknown
2;581;1761-6-2;Unknown;Unknown
2;1436;1761-6-20;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Unknown
2;581;1761-6-20;Unknown;Unknown
2;260;1761-6-21;Unknown;Unknown
2;548;1761-6-21;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Unknown
2;260;1761-6-21;Unknown;Unknown
146;299;1761-6-22;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;1437;1761-6-23;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;208;1761-6-23;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;260;1761-6-23;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Unknown
2;22;1761-6-23;Unknown;Unknown
2;386;1761-6-23;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Lyons, Rhône, Rhône-Alpes, France, Europe
103;2;1761-6-23;Unknown;Unknown
2;361;1761-6-24;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Dijon, Côte-d'Or, Bourgogne, France, Europe
299;330;1761-6-24;Unknown;Unknown
2;321;1761-6-25;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Unknown
2;687;1761-6-25;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Château de Dirac, Angoulême, Charente, Poitou-Charentes, France, Europe
2;186;1761-6-25;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Unknown
2;177;1761-6-25;Unknown;Unknown
2;103;1761-6-25;Unknown;Unknown
2;146;1761-6-26;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;389;1761-6-26;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;294;1761-6-26;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;553;1761-6-26;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;289;1761-6-27;Unknown;Versailles, Yvelines, Île-de-France, France, Europe
2;1149;1761-6-27;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
85;2;1761-6-27;Bologna, Bologna (province), Emilia-Romagna, Italy, Europe;Unknown
548;2;1761-6-27;Unknown;Unknown
2;508;1761-6-28;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;146;1761-6-29;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;551;1761-6-29;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;103;1761-6-30;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;441;1761-6-30;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
460;2;1761-6-30;Bologna, Bologna (province), Emilia-Romagna, Italy, Europe;Unknown
146;2;1761-6-30;Unknown;Unknown
2;417;1761-6-30;Unknown;Unknown
549;1106;1761-6-30;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;482;1761-6-30;Unknown;Unknown
2;1371;1761-6-30;Unknown;Annemasse, Haute-Savoie, Rhône-Alpes, France, Europe
2;951;1761-6-5;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
119;386;1761-6-5;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Lyons, Rhône, Rhône-Alpes, France, Europe
2;146;1761-6-6;Unknown;Unknown
2;279;1761-6-6;Unknown;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;441;1761-6-8;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;441;1761-6-8;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;951;1761-6-9;Unknown;Unknown
2;361;1761-6-9;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
22;2;1761-6-9;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;267;1761-7-1;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Unknown
2;386;1761-7-1;Unknown;Unknown
2;581;1761-7-11;Unknown;Unknown
2;508;1761-7-11;Unknown;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;22;1761-7-11;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;373;1761-7-12;Unknown;Unknown
2;599;1761-7-12;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;761;1761-7-13;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;599;1761-7-13;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Unknown
2;481;1761-7-13;Unknown;Unknown
2;146;1761-7-14;Unknown;Unknown
2;103;1761-7-14;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Unknown
358;2;1761-7-15;Schwetzingen, Karlsruhe district, Baden-Württemberg (state), Germany, Europe;Unknown
2;24;1761-7-15;Unknown;Unknown
2;146;1761-7-15;Unknown;Unknown
429;2;1761-7-15;Unknown;Unknown
2;1149;1761-7-16;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;581;1761-7-17;Unknown;Unknown
2;1438;1761-7-19;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;506;1761-7-19;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;557;1761-7-19;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
529;2;1761-7-20;Rimini, Rimini (province), Emilia-Romagna, Italy, Europe;Geneva, canton of Geneva, Switzerland, Europe
2;373;1761-7-20;Unknown;Unknown
2;377;1761-7-22;Unknown;Unknown
2;154;1761-7-22;Unknown;Unknown
2;177;1761-7-22;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Unknown
2;730;1761-7-22;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Greater London, England, Europe
2;1114;1761-7-25;Les Délices, Geneva, canton of Genève, Switzerland, Europe;Unknown
481;2;1761-7-25;Saint-Hubert, Luxembourg (province), Wallonie, Belgium, Europe;Unknown
477;142;1761-7-25;Unknown;Unknown
2;386;1761-7-26;Unknown;Lyons, Rhône, Rhône-Alpes, France, Europe
2;146;1761-7-28;Unknown;Unknown
2;1388;1761-7-29;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
103;2;1761-7-3;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;163;1761-7-30;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Clermont-Ferrand, Puy-de-Dôme, Auvergne, France, Europe
2;24;1761-7-30;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;579;1761-7-31;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;294;1761-7-31;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;373;1761-7-31;Unknown;Geneva, canton of Geneva, Switzerland, Europe
2;373;1761-7-31;Unknown;Unknown
2;24;1761-7-4;Unknown;Unknown
550;2;1761-7-4;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;146;1761-7-6;Unknown;Unknown
2;951;1761-7-6;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1424;1761-7-7;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;303;1761-7-7;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;460;1761-7-8;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Bologna, Bologna, Emilia-Romagna, Italy, Europe
2;146;1761-7-8;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
551;2;1761-7-8;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
321;2;1761-7-9;Cergy-Pontoise, Val-d'Oise (department), Île-de-France, France, Europe;Les Délices, Geneva, canton of Geneva, Switzerland, Europe
552;2;1761-7-9;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;186;1761-8-1;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;460;1761-8-11;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Bologna, Bologna, Emilia-Romagna, Italy, Europe
441;2;1761-8-11;Peterhof, Saint Petersburg, Sankt-Peterburg (autonomous city), Rossiya, Russia, Asia;Unknown
2;599;1761-8-13;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;586;1761-8-14;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;386;1761-8-14;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;260;1761-8-15;Unknown;Unknown
2;581;1761-8-15;Unknown;Unknown
2;22;1761-8-15;Unknown;Unknown
2;373;1761-8-15;Unknown;Unknown
2;581;1761-8-15;Unknown;Unknown
